building_id,load_type,ashrae_climate_zone,vintage,building_type,location,area_sqm,annual_heating_cooling_ratio,chw_annual_load,chw_cooling_hour_ratio,chw_cooling_hours,chw_data_coverage,chw_max_load,chw_max_load_gt0,chw_max_load_per_area,chw_mean_load,chw_mean_load_gt0,chw_median_load,chw_median_load_gt0,chw_min_load,chw_min_load_gt0,chw_pct_below_10pct_max,chw_pct_below_20pct_max,chw_pct_below_30pct_max,chw_pct_below_40pct_max,chw_pct_below_50pct_max,chw_pct_below_60pct_max,chw_pct_below_70pct_max,chw_pct_below_80pct_max,chw_pct_below_90pct_max,chw_q25_load,chw_q75_load,chw_valid_hours,heat_recovery_heating_fraction,hhw_annual_load,hhw_data_coverage,hhw_heating_hour_ratio,hhw_heating_hours,hhw_max_load,hhw_max_load_gt0,hhw_max_load_per_area,hhw_mean_load,hhw_mean_load_gt0,hhw_median_load,hhw_median_load_gt0,hhw_min_load,hhw_min_load_gt0,hhw_pct_below_10pct_max,hhw_pct_below_20pct_max,hhw_pct_below_30pct_max,hhw_pct_below_40pct_max,hhw_pct_below_50pct_max,hhw_pct_below_60pct_max,hhw_pct_below_70pct_max,hhw_pct_below_80pct_max,hhw_pct_below_90pct_max,hhw_q25_load,hhw_q75_load,hhw_valid_hours,max_heating_load_after_heat_recovery,max_temp,mean_temp,median_temp,min_temp,q10_temp,q20_temp,q25_temp,q30_temp,q40_temp,q50_temp,q60_temp,q70_temp,q75_temp,q80_temp,q90_temp,ratio_of_peak_heating_and_cooling,simultaneous_heating_and_cooling_hour_ratio,simultaneous_heating_and_cooling_hours
354,simulation,3B,2020s,Academic,Fresno,14000,0.3,1525786063.42,95.45,8361.0,100.0,1203708.16,1203708.16,86.32,174176.49,182488.47,26700.17,33605.28,0.0,0.0,71.6,79.43,81.68,83.22,85.64,89.77,93.84,97.47,99.61,1356.7,158374.9,8760.0,0.54,451026240.68,100.0,100.0,8760.0,710764.17,710764.17,50.97,51487.01,51487.01,14618.65,14618.65,609.78,609.78,71.89,90.61,97.27,99.0,99.62,99.84,99.95,99.97,99.98,8477.29,87734.28,8760.0,708866.76,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.59,95.45,8361.0
355,simulation,3B,2020s,Academic,Fresno,44000,0.2,4514651483.58,99.5,8716.0,100.0,2765506.96,2765506.96,62.67,515371.17,517972.86,149724.44,153378.7,0.0,0.0,57.36,70.33,75.57,78.7,82.83,88.5,93.55,97.58,99.55,19005.17,787347.57,8760.0,0.6,884802956.82,100.0,100.0,8760.0,828451.35,828451.35,18.77,101004.9,101004.9,70223.28,70223.28,6986.18,6986.18,54.13,77.82,92.11,96.06,97.96,99.0,99.61,99.79,99.92,17040.68,154071.06,8760.0,734323.79,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.3,99.5,8716.0
356,simulation,3B,2020s,Hospital,Fresno,23000,0.18,1914631106.78,92.83,8132.0,100.0,1159346.91,1159346.91,49.91,218565.19,235444.06,67546.57,81183.78,0.0,4.12,62.91,71.19,75.62,78.12,81.34,86.14,91.92,96.91,99.63,3063.01,325076.01,8760.0,0.52,344348427.76,100.0,100.0,8760.0,433805.8,433805.8,18.68,39309.18,39309.18,27231.15,27231.15,2495.73,2495.73,58.95,92.24,96.35,97.98,98.8,99.45,99.81,99.92,99.99,4746.47,58328.07,8760.0,394257.22,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.37,92.83,8132.0
357,simulation,3B,2020s,Manufacturing,Fresno,19000,0.8,2298286650.83,98.36,8616.0,100.0,1679728.25,1679728.25,90.4,262361.49,266746.36,35923.38,40070.42,0.0,0.0,65.72,72.72,77.71,83.01,87.56,91.45,94.75,97.66,99.6,5006.64,409435.14,8760.0,0.07,1848787984.58,100.0,100.0,8760.0,1205383.34,1205383.34,64.88,211048.86,211048.86,35162.14,35162.14,3297.91,3297.91,59.25,65.53,72.53,80.29,88.03,93.33,97.2,99.22,99.74,11891.93,401292.48,8760.0,1186190.51,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.72,98.36,8616.0
358,simulation,3B,2020s,OfficeLarge,Fresno,16000,0.18,1561360573.95,55.17,4833.0,100.0,952759.15,952759.15,58.61,178237.51,323062.4,8039.05,205229.52,0.0,8.46,62.67,71.02,75.47,78.64,80.75,84.68,89.82,94.9,98.92,0.0,266452.91,8760.0,0.57,277999515.9,100.0,100.0,8760.0,418157.64,418157.64,25.72,31735.1,31735.1,17365.34,17365.34,1823.2,1823.2,75.32,92.89,96.47,97.57,98.34,99.35,99.78,99.93,99.97,3340.97,41193.66,8760.0,418157.64,43.3,18.5,17.91,-0.64,6.91,9.65,10.64,11.99,14.9,17.91,20.64,23.44,25.11,27.09,31.99,0.44,55.17,4833.0
359,simulation,3B,2020s,Academic,Daggett,14000,0.31,1475851271.77,97.27,8521.0,100.0,1121263.93,1121263.93,80.41,168476.17,173201.65,33733.9,35695.7,0.0,0.0,71.84,79.28,81.53,82.72,85.05,88.9,93.3,96.96,99.47,4057.6,148773.96,8760.0,0.57,464443195.8,100.0,100.0,8760.0,810776.44,810776.44,58.14,53018.63,53018.63,14635.03,14635.03,609.03,609.03,73.52,95.34,98.11,99.21,99.69,99.86,99.95,99.97,99.99,8302.43,90570.21,8760.0,798948.0,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.72,97.27,8521.0
360,simulation,3B,2020s,Academic,Daggett,44000,0.21,4409824163.72,99.61,8726.0,100.0,2705479.35,2705479.35,61.31,503404.58,505366.05,164584.39,166146.46,0.0,0.0,58.08,70.87,75.51,78.85,83.55,88.84,94.02,97.53,99.6,26609.54,767072.01,8760.0,0.65,947698020.46,100.0,100.0,8760.0,1003913.3,1003913.3,22.75,108184.71,108184.71,78435.13,78435.13,7169.87,7169.87,57.07,84.7,94.51,96.99,98.24,99.19,99.68,99.84,99.92,17581.69,158434.8,8760.0,880329.72,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.37,99.61,8726.0
361,simulation,3B,2020s,Hospital,Daggett,23000,0.18,1866361833.27,94.69,8295.0,100.0,1102499.01,1102499.01,47.47,213055.0,224998.41,63403.79,71016.35,0.0,10.55,63.95,70.73,74.83,77.27,80.47,85.9,91.92,96.36,99.42,3966.75,337374.32,8760.0,0.63,342885541.56,100.0,100.0,8760.0,486007.08,486007.08,20.92,39142.19,39142.19,26873.57,26873.57,2600.7,2600.7,62.51,94.65,97.21,98.25,99.1,99.54,99.82,99.94,99.97,5550.42,58681.57,8760.0,486007.08,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.44,94.69,8295.0
362,simulation,3B,2020s,Manufacturing,Daggett,19000,0.91,2110283974.48,98.63,8640.0,100.0,1547934.49,1547934.49,83.31,240900.0,244245.83,37121.95,39824.87,0.0,0.0,66.28,72.98,78.7,83.44,87.8,91.56,94.6,97.13,99.0,5941.35,363424.06,8760.0,0.08,1917682630.2,100.0,100.0,8760.0,1337052.72,1337052.72,71.96,218913.54,218913.54,39859.01,39859.01,3378.21,3378.21,59.81,67.68,74.95,82.91,90.18,94.59,97.95,99.26,99.83,14861.76,402084.92,8760.0,1322555.06,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.86,98.63,8640.0
363,simulation,3B,2020s,OfficeLarge,Daggett,16000,0.19,1547843857.0,57.95,5076.0,100.0,928519.92,928519.92,57.12,176694.5,304933.78,21366.14,189996.4,0.0,9.61,61.85,70.68,75.35,78.68,81.0,84.53,89.42,94.55,99.04,0.0,267263.49,8760.0,0.63,286799742.3,100.0,100.0,8760.0,467350.09,467350.09,28.75,32739.7,32739.7,18005.61,18005.61,1870.51,1870.51,78.18,94.06,95.4,96.82,98.6,99.54,99.79,99.87,99.93,3461.25,36930.84,8760.0,467350.09,43.65,17.43,17.16,-5.62,4.4,7.72,9.29,11.0,14.11,17.16,20.08,23.19,24.89,26.88,31.73,0.5,57.95,5076.0
364,simulation,2B,2020s,Academic,El Centro,14000,0.13,2556406983.52,98.39,8619.0,100.0,1599545.77,1599545.77,114.71,291827.28,296601.34,82125.47,87566.86,0.0,0.0,63.08,70.23,72.04,76.47,84.35,90.46,95.66,98.86,99.79,9348.48,599448.69,8760.0,0.86,328350289.7,100.0,100.0,8760.0,389613.56,389613.56,27.94,37482.91,37482.91,11956.77,11956.77,606.46,606.46,64.34,77.23,92.32,99.65,99.84,99.92,99.97,99.98,99.99,6295.13,68707.07,8760.0,388600.99,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.24,98.39,8619.0
365,simulation,2B,2020s,Academic,El Centro,44000,0.09,7473371059.75,99.91,8752.0,100.0,3335605.63,3335605.63,75.59,853124.55,853904.37,441798.1,442948.96,0.0,0.0,44.47,57.48,61.99,67.43,77.04,85.95,92.48,96.78,99.21,65108.35,1606845.66,8760.0,0.88,679719562.48,100.0,100.0,8760.0,551848.36,551848.36,12.51,77593.56,77593.56,68488.29,68488.29,5485.73,5485.73,45.72,68.65,89.26,97.51,99.52,99.76,99.87,99.95,99.98,14243.71,124386.06,8760.0,464040.74,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.17,99.91,8752.0
366,simulation,2B,2020s,Hospital,El Centro,23000,0.08,3145803069.68,95.48,8364.0,100.0,1423777.59,1423777.59,61.3,359109.94,376112.28,143502.34,165532.36,0.0,7.79,49.85,57.19,62.93,67.68,76.7,85.24,92.25,97.25,99.62,36256.33,692457.29,8760.0,0.86,236244971.76,100.0,100.0,8760.0,385861.25,385861.25,16.61,26968.6,26968.6,21406.09,21406.09,2041.54,2041.54,69.78,96.03,99.37,99.82,99.89,99.94,99.98,99.99,99.99,3623.79,42733.04,8760.0,385655.5,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.27,95.48,8364.0
367,simulation,2B,2020s,Manufacturing,El Centro,19000,0.17,4348319670.15,98.88,8662.0,100.0,1903412.66,1903412.66,102.44,496383.52,501999.5,323933.58,335128.58,0.0,0.0,44.36,52.28,61.35,70.65,77.74,83.76,89.55,94.45,99.35,14961.55,870426.77,8760.0,0.16,746839579.67,100.0,100.0,8760.0,1117440.26,1117440.26,60.14,85255.66,85255.66,20592.25,20592.25,2618.55,2618.55,80.27,85.56,90.54,94.13,97.18,98.98,99.67,99.93,99.97,5357.32,45717.61,8760.0,1098715.06,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.59,98.88,8662.0
368,simulation,2B,2020s,OfficeLarge,El Centro,16000,0.1,2551574215.72,68.28,5981.0,100.0,1165164.78,1165164.78,71.68,291275.6,426613.31,115153.81,426827.74,0.0,8.03,50.14,57.66,62.24,68.16,74.2,82.47,90.5,96.45,99.52,0.0,593956.79,8760.0,0.86,255020910.27,100.0,100.0,8760.0,433527.65,433527.65,26.67,29111.98,29111.98,17418.97,17418.97,1460.2,1460.2,72.69,96.71,99.53,99.71,99.85,99.93,99.97,99.97,99.99,2965.6,57958.29,8760.0,433527.65,49.75,24.37,24.19,1.56,12.0,15.53,17.0,18.42,21.52,24.19,27.16,30.0,31.56,33.09,37.02,0.37,68.28,5981.0
369,simulation,4B,2020s,Academic,Bishop,14000,0.95,656226083.94,98.09,8593.0,100.0,888687.5,888687.5,63.73,74911.65,76367.52,16312.85,17795.78,0.0,0.0,81.0,89.25,91.6,93.16,94.35,96.29,98.21,99.75,99.98,2704.09,75453.17,8760.0,0.38,624039460.94,100.0,100.0,8760.0,722883.12,722883.12,51.84,71237.38,71237.38,16509.22,16509.22,613.82,613.82,68.86,79.19,92.02,95.35,97.63,99.19,99.78,99.93,99.98,9431.43,139989.42,8760.0,705129.79,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.81,98.09,8593.0
370,simulation,4B,2020s,Academic,Bishop,44000,0.55,2200440255.58,99.54,8720.0,100.0,2036843.13,2036843.13,46.16,251191.81,252344.07,80645.62,81991.68,0.0,0.0,63.54,83.78,88.26,90.61,92.73,94.74,96.6,98.7,99.83,18542.41,318618.68,8760.0,0.57,1209933491.55,100.0,100.0,8760.0,1157587.88,1157587.88,26.23,138120.26,138120.26,77360.6,77360.6,8996.55,8996.55,58.57,80.22,90.41,94.14,96.91,98.79,99.49,99.82,99.95,20785.98,201136.9,8760.0,966734.04,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.57,99.54,8720.0
371,simulation,4B,2020s,Hospital,Bishop,23000,0.54,898197574.07,94.0,8234.0,100.0,865737.23,865737.23,37.27,102533.97,109083.99,43891.6,51777.99,0.0,9.73,69.69,84.93,88.13,90.01,92.23,93.8,96.27,98.08,99.93,3691.65,106487.0,8760.0,0.56,487890598.61,100.0,100.0,8760.0,475259.54,475259.54,20.46,55695.27,55695.27,38417.64,38417.64,3090.31,3090.31,54.59,87.07,91.12,94.1,96.63,98.37,99.55,99.85,99.94,6891.56,71576.0,8760.0,449592.44,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.55,94.0,8234.0
372,simulation,4B,2020s,Manufacturing,Bishop,19000,3.87,659172152.15,98.56,8634.0,100.0,859140.85,859140.85,46.24,75247.96,76346.09,15678.81,16976.36,0.0,0.0,82.49,87.36,90.27,92.66,94.92,96.62,98.2,99.46,99.92,5404.44,67666.27,8760.0,0.08,2549740468.19,100.0,100.0,8760.0,1248192.65,1248192.65,67.18,291066.26,291066.26,209855.02,209855.02,4165.12,4165.12,42.27,53.55,65.57,75.74,82.82,89.86,95.9,98.84,99.84,30899.19,489152.88,8760.0,1209521.79,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,1.45,98.56,8634.0
373,simulation,4B,2020s,OfficeLarge,Bishop,16000,0.48,755502469.97,51.29,4493.0,100.0,752573.48,752573.48,46.3,86244.57,168151.01,256.7,100567.06,0.0,7.67,70.56,80.01,87.52,90.91,92.68,93.94,95.1,96.79,99.37,0.0,104730.29,8760.0,0.5,358952944.1,100.0,100.0,8760.0,494712.98,494712.98,30.43,40976.36,40976.36,19255.47,19255.47,2261.12,2261.12,80.62,87.99,90.88,94.36,97.51,99.04,99.6,99.84,99.93,3769.69,34993.65,8760.0,494712.98,31.1,11.81,11.74,-6.1,0.46,4.01,5.71,6.99,9.4,11.74,14.11,17.16,18.55,19.75,22.55,0.66,51.29,4493.0
177,measured,3B,2010s,Academic,San Francisco,6000,1.04,207839780.5,89.65,7450.0,94.86,189752.31,189752.31,33.27,23726.0,26464.84,13471.85,18273.86,0.0,110.77,56.56,79.53,88.94,92.55,95.32,98.6,99.43,99.82,99.89,2109.17,32905.21,8310.0,0.57,221938040.66,94.28,59.58,4921.0,206024.44,206024.44,36.12,25335.39,42520.83,17311.65,39745.28,0.0,100.87,51.27,72.13,88.72,95.99,98.23,99.43,99.82,99.88,99.95,0.0,43641.52,8259.0,129542.64,36.6,16.37,15.9,1.1,8.9,11.2,12.1,13.0,14.6,15.9,17.5,19.1,20.1,21.2,24.5,1.09,49.86,4030.0
178,measured,3B,2020s,Academic,San Francisco,5000,2.16,50485423.97,37.97,3150.0,94.71,254813.63,254813.63,47.29,5763.18,15180.02,0.0,4914.5,0.0,102.47,94.56,97.19,98.38,98.93,99.35,99.59,99.67,99.78,99.92,0.0,2740.41,8297.0,0.05,116421847.92,88.77,27.03,2102.0,325086.51,325086.51,60.33,13290.17,49164.76,0.0,34506.96,0.0,246.49,85.78,93.61,96.59,98.47,99.06,99.45,99.7,99.83,99.94,0.0,8301.58,7776.0,325086.51,34.1,15.32,14.9,0.6,7.9,9.8,10.7,11.5,13.2,14.9,16.7,18.4,19.4,20.6,23.5,1.28,11.27,876.0
179,measured,3B,2020s,Academic,San Francisco,11000,2.47,636597588.34,65.95,5775.0,99.95,624374.05,624374.05,57.34,72670.96,110183.01,16506.98,58822.78,0.0,116.17,67.7,78.7,85.55,90.19,93.92,96.68,98.38,99.37,99.9,0.0,99556.8,8756.0,0.1,1573807984.08,99.98,89.04,7798.0,1094599.29,1094599.29,100.53,179658.45,201775.93,120064.11,154903.18,0.0,138.52,47.92,64.87,79.02,89.1,94.99,98.61,99.77,99.94,99.97,26981.38,295014.63,8758.0,1094599.29,39.4,15.03,14.4,-1.1,6.1,8.9,10.0,11.1,12.8,14.4,15.6,17.8,18.9,20.6,25.0,1.75,56.28,4928.0
180,measured,3C,2020s,Academic,San Francisco,1000,1.28,16517441.34,16.54,1448.0,99.97,35843.32,35843.32,56.74,1885.55,11403.17,0.0,10732.89,0.0,101.24,87.08,89.32,91.74,94.05,96.14,97.72,99.08,99.82,99.93,0.0,0.0,8757.0,0.02,21112060.28,99.97,82.31,7208.0,57345.85,57345.85,90.77,2410.05,2927.97,553.37,584.37,0.0,238.11,91.17,93.82,95.46,97.02,98.17,98.7,99.09,99.37,99.68,461.88,651.55,8757.0,57345.85,45.0,14.63,13.3,-1.7,5.6,8.3,9.4,10.0,12.2,13.3,15.0,17.2,18.9,20.6,26.1,1.6,6.27,549.0
181,measured,3B,2020s,Academic,San Francisco,5000,0.52,1103428037.78,79.42,6925.0,99.34,1628340.48,1628340.48,318.68,125962.1,158674.32,34525.58,69554.5,0.0,232.44,78.94,86.3,91.31,95.56,98.22,99.26,99.76,99.94,99.98,4862.31,116409.75,8702.0,0.4,532982974.36,94.51,51.33,4250.0,581984.49,581984.49,113.9,60842.81,118549.68,5331.43,94702.47,0.0,112.97,61.95,80.86,89.5,94.09,97.09,98.54,99.09,99.59,99.96,0.0,96672.0,8279.0,511636.03,34.1,15.25,14.7,0.6,7.8,9.7,10.5,11.4,13.0,14.7,16.5,18.3,19.4,20.6,23.6,0.36,36.0,2968.0
182,measured,4A,2000s,Academic,Portland,10000,0.22,643327666.81,30.6,2683.0,99.82,767691.73,767691.73,73.13,73238.58,239342.47,0.0,234980.43,0.0,101.57,74.16,78.75,84.22,90.09,95.22,98.16,99.53,99.84,99.97,0.0,90914.53,8768.0,0.0,140765230.13,99.82,39.22,3439.0,308056.74,308056.74,29.34,16025.19,40857.47,0.0,33089.71,0.0,101.04,79.27,90.97,97.18,99.1,99.67,99.83,99.9,99.97,99.97,0.0,22636.54,8768.0,308056.74,35.6,13.87,14.4,-16.7,0.03,4.0,6.1,8.0,11.1,14.4,17.8,20.6,21.7,23.0,26.7,0.4,0.09,8.0
183,measured,3C,2000s,Office,San Francisco,19000,1.85,565610603.86,55.71,2806.0,57.34,1047349.42,1047349.42,54.73,64567.42,116161.23,173.95,806.76,0.0,100.06,88.09,89.73,90.78,91.68,93.33,95.56,97.93,99.32,99.86,0.0,931.85,5023.0,0.19,1021513511.43,60.29,98.94,5225.0,945137.06,945137.06,49.39,116611.13,117860.93,49224.18,49919.75,0.0,499.15,69.12,80.67,88.73,93.07,95.08,96.52,98.26,99.32,99.89,30274.94,146330.48,5281.0,945137.06,30.8,14.65,14.1,6.4,11.2,12.1,12.5,12.9,13.5,14.1,14.9,15.7,16.2,16.8,18.6,0.9,54.84,2753.0
184,measured,3C,,Warehouse,San Francisco,10000,0.33,514735283.37,99.97,8755.0,99.98,357097.69,357097.69,37.28,58759.74,58779.87,48154.6,48160.79,0.0,3017.56,25.61,77.67,89.85,94.62,96.76,97.98,98.85,99.31,99.76,35041.71,67236.84,8758.0,0.84,171265074.19,98.54,58.31,5040.0,102743.35,102743.35,10.73,19550.81,33557.88,8468.74,17485.26,0.0,691.92,55.33,72.22,74.85,77.8,82.12,88.4,93.03,96.22,98.81,0.0,31447.14,8632.0,96447.24,36.7,14.21,13.6,4.4,10.0,11.1,11.7,12.2,12.8,13.6,14.4,15.6,16.1,17.2,19.15,0.29,58.26,5029.0
185,measured,3C,,Warehouse,San Francisco,4000,1.19,93908893.21,79.65,6769.0,97.01,87861.34,87861.34,20.39,10720.19,13458.44,3320.13,5313.86,0.0,103.4,64.73,69.04,84.24,96.49,98.67,99.33,99.64,99.84,99.95,2265.39,22344.91,8498.0,0.59,117527912.71,73.88,96.71,6259.0,52828.23,52828.23,12.26,13416.43,13873.0,13269.15,13827.69,0.0,113.78,22.22,41.46,58.75,80.66,92.92,97.53,99.63,99.92,99.95,5909.18,19869.96,6472.0,52828.23,32.8,14.8,14.4,3.9,10.0,11.7,12.2,12.8,13.6,14.4,15.6,16.7,17.2,17.8,20.0,0.6,71.38,4451.0
186,measured,3C,2000s,Office,San Francisco,12000,1.15,308088814.69,100.0,8780.0,99.95,782071.38,782071.38,65.99,35073.86,35073.86,16216.0,16216.0,3425.41,3425.41,91.22,94.2,96.65,98.39,99.15,99.69,99.87,99.95,99.99,13814.71,18622.05,8780.0,0.22,355667631.02,99.94,28.92,2539.0,545795.18,545795.18,46.06,40490.4,140002.04,0.0,123661.73,0.0,211.57,74.85,81.9,91.54,94.85,97.35,98.97,99.73,99.93,99.99,0.0,57701.76,8779.0,522258.41,32.8,15.18,14.7,4.4,10.6,12.1,12.5,12.9,13.9,14.7,15.6,16.7,17.5,18.3,20.55,0.7,28.92,2539.0
187,measured,3C,2010s,Other/Gymnasium,San Francisco,4000,2.71,101297546.82,19.99,1391.0,79.43,291730.57,291730.57,78.5,11563.65,57843.17,0.0,44685.33,0.0,794.67,87.12,92.02,95.54,97.53,98.63,99.24,99.6,99.87,99.9,0.0,0.0,6958.0,0.02,313653061.58,73.65,52.84,3415.0,355076.68,355076.68,95.55,35805.14,67865.68,1607.92,43842.35,0.0,112.53,70.86,80.94,87.28,92.33,95.06,96.93,98.42,99.38,99.92,0.0,47478.08,6452.0,355076.68,32.8,14.8,14.4,3.9,10.0,11.7,12.2,12.8,13.6,14.4,15.6,16.7,17.2,17.8,20.0,1.3,8.51,442.0
188,measured,3C,2010s,Office,San Francisco,15000,0.83,646016020.35,100.0,7881.0,89.97,931066.11,931066.11,60.37,73746.12,73746.12,26583.46,26583.46,2267.23,2267.23,82.44,87.68,92.02,95.7,97.68,98.86,99.34,99.75,99.95,22557.32,41697.63,7881.0,0.58,536853341.86,89.51,63.45,4975.0,461427.34,461427.34,29.92,61284.63,96589.5,16437.85,43479.26,0.0,196.81,68.69,73.05,80.67,88.02,92.91,95.51,97.4,98.78,99.76,0.0,107161.71,7841.0,439631.34,36.7,14.26,13.9,4.4,10.0,11.11,11.7,12.2,12.8,13.9,14.4,15.6,16.15,17.2,19.4,0.5,63.43,4965.0
189,measured,3C,2000s,Lab,San Francisco,10000,2.24,1360486467.82,98.77,8355.0,96.56,2175630.92,2175630.92,214.29,155306.67,157239.88,5056.49,5113.43,0.0,538.44,75.94,86.74,92.67,96.23,97.94,98.77,99.48,99.73,99.96,3623.93,197459.6,8459.0,0.24,3024521459.24,94.16,99.92,8424.0,1014599.17,1014599.17,99.93,345265.01,345558.28,302696.68,302837.22,0.0,68920.22,0.16,10.05,50.76,73.23,84.77,93.27,97.98,99.48,99.9,243806.49,420697.42,8248.0,1008953.83,36.7,14.21,13.6,4.4,10.0,11.1,11.7,12.2,12.8,13.6,14.4,15.6,16.1,17.2,19.15,0.47,98.68,8137.0
190,measured,3C,2000s,Lab,San Francisco,11000,2.91,1065263920.04,89.79,7874.0,99.83,1421290.36,1421290.36,127.09,121273.21,135057.76,19910.8,34054.4,0.0,100.42,72.76,84.88,90.97,95.6,97.78,98.6,99.32,99.61,99.89,926.63,162065.68,8769.0,0.27,3094976258.79,99.72,99.85,8756.0,1440228.72,1440228.72,128.79,352342.47,352866.19,320906.01,321121.44,0.0,43551.32,3.68,40.07,75.34,90.4,96.88,99.05,99.69,99.91,99.98,239729.36,429814.43,8759.0,1440228.72,32.8,14.71,14.15,4.4,10.6,11.7,12.2,12.8,13.3,14.15,15.0,16.1,16.7,17.5,19.4,1.01,89.76,7862.0
191,measured,3C,2000s,Lab,San Francisco,7000,1.97,2035052486.62,99.87,8519.0,97.11,2285465.78,2285465.78,311.9,231677.2,231976.34,75009.44,75079.05,0.0,168.93,72.33,82.79,90.3,94.94,97.51,98.7,99.46,99.77,99.96,63524.52,279491.86,8530.0,0.38,4007887337.85,97.02,99.86,8515.0,1119175.63,1119175.63,152.74,456271.33,456914.72,414705.69,415019.22,0.0,68530.89,0.16,0.54,22.62,58.62,74.99,88.29,97.43,99.26,99.8,341192.47,559657.9,8522.0,1065413.2,36.7,14.43,13.9,4.4,10.6,11.7,12.2,12.2,13.2,13.9,14.4,15.6,16.4,17.2,19.4,0.49,99.73,8499.0
192,measured,3C,2000s,Office,San Francisco,11000,1.73,159844977.64,95.49,8191.0,97.64,549710.42,549710.42,49.16,18197.29,19057.16,11232.72,11943.74,0.0,263.48,93.63,96.4,98.31,99.2,99.72,99.9,99.97,99.98,99.99,2948.7,15310.27,8577.0,0.21,281265167.06,96.73,45.46,3863.0,256249.61,256249.61,22.91,32020.17,70431.11,0.0,63369.98,0.0,107.11,67.52,74.3,80.7,87.56,92.43,95.99,98.39,99.49,99.88,0.0,54241.04,8497.0,256249.61,32.8,15.14,14.45,4.4,10.6,11.95,12.2,12.8,13.9,14.45,15.6,16.7,17.2,18.3,20.55,0.47,44.14,3662.0
193,measured,3C,2000s,Office,San Francisco,10000,0.35,592077596.32,98.29,7016.0,80.84,744701.93,744701.93,72.82,67404.1,68582.39,27810.27,31863.92,0.0,941.4,66.75,86.92,93.92,96.97,98.8,99.68,99.89,99.96,99.96,8551.74,101216.35,7101.0,0.51,211532425.97,82.13,31.58,2278.0,407309.87,407309.87,39.83,24081.56,76261.8,0.0,50675.68,0.0,120.4,81.26,88.74,93.51,96.2,97.82,98.86,99.47,99.86,99.97,0.0,22975.71,7214.0,401947.91,32.8,15.18,14.6,4.4,10.6,11.9,12.2,12.8,13.9,14.6,15.6,16.93,17.5,18.3,20.6,0.55,30.44,2081.0
194,measured,3C,2000s,Lab,San Francisco,9000,3.78,1063254970.25,57.38,5013.0,99.46,1297817.68,1297817.68,145.67,121044.51,210964.67,4451.24,94724.62,0.0,1499.56,72.91,78.89,86.99,92.82,96.6,98.23,99.14,99.7,99.93,0.0,177368.41,8737.0,0.24,4018925594.06,99.4,99.12,8661.0,1355039.05,1355039.05,152.1,457527.96,461598.87,431416.06,432718.95,0.0,25842.26,1.0,2.5,38.08,80.05,94.41,97.66,99.28,99.81,99.92,382165.21,516354.94,8731.0,1277981.24,32.8,14.74,14.15,4.4,10.6,11.7,12.2,12.8,13.3,14.15,15.0,16.1,16.7,17.8,19.4,1.04,57.07,4982.0
